Date,High,Low,Open,Close,Volume,Adj Close
2013-01-03,950.0,745.0,752.5,827.5,0.0,827.3603515625
2013-01-04,940.0,762.5,837.5,777.5,0.0,777.3687133789062
2013-01-07,780.0,780.0,780.0,780.0,0.0,779.8683471679688
2013-01-08,780.0,780.0,780.0,780.0,0.0,779.8683471679688
2013-01-09,780.0,780.0,780.0,780.0,0.0,779.8683471679688
2013-01-10,810.0,807.5,807.5,810.0,0.0,809.86328125
2013-01-11,810.0,810.0,810.0,810.0,0.0,809.86328125
2013-01-14,800.0,762.5,777.5,800.0,0.0,799.8649291992188
2013-01-15,767.5,765.0,767.5,765.0,0.0,764.8709106445312
2013-01-16,765.0,765.0,765.0,765.0,0.0,764.8709106445312
2013-01-17,1192.5,807.5,807.5,1082.5,500.0,1082.3172607421875
2013-01-18,1107.5,945.0,1107.5,962.5,100.0,962.3375244140625
2013-01-22,1022.5,917.5,1012.5,917.5,0.0,917.3450927734375
2013-01-23,925.0,900.0,925.0,900.0,0.0,899.8480834960938
2013-01-24,935.0,820.0,875.0,935.0,0.0,934.8422241210938
2013-01-25,950.0,832.5,935.0,902.5,0.0,902.34765625
2013-01-28,947.5,837.5,947.5,837.5,0.0,837.358642578125
2013-01-29,850.0,752.5,850.0,812.5,0.0,812.3628540039062
2013-01-30,872.5,742.5,777.5,872.5,0.0,872.3527221679688
2013-01-31,775.0,745.0,745.0,752.5,0.0,752.3729858398438
2013-02-01,850.0,757.5,757.5,812.5,0.0,812.3628540039062
2013-02-04,812.5,812.5,812.5,812.5,0.0,812.3628540039062
2013-02-05,775.0,775.0,775.0,775.0,0.0,774.8692016601562
2013-02-06,832.5,832.5,832.5,832.5,0.0,832.3594970703125
2013-02-07,837.5,837.5,837.5,837.5,0.0,837.358642578125
2013-02-08,790.0,775.0,780.0,787.5,0.0,787.3670654296875
2013-02-11,787.5,787.5,787.5,787.5,0.0,787.3670654296875
2013-02-12,787.5,787.5,787.5,787.5,0.0,787.3670654296875
2013-02-13,797.5,787.5,787.5,792.5,0.0,792.456787109375
2013-02-14,792.5,792.5,792.5,792.5,0.0,792.456787109375
2013-02-15,812.5,812.5,812.5,812.5,0.0,812.4556884765625
2013-02-19,807.5,807.5,807.5,807.5,0.0,807.4559326171875
2013-02-20,807.5,807.5,807.5,807.5,0.0,807.4559326171875
2013-02-21,775.0,770.0,770.0,775.0,0.0,774.9577026367188
2013-02-22,790.0,775.0,787.5,775.0,0.0,774.9577026367188
2013-02-25,795.0,755.0,775.0,755.0,0.0,754.9588012695312
2013-02-26,800.0,765.0,765.0,800.0,0.0,799.9563598632812
2013-02-27,820.0,800.0,800.0,820.0,0.0,819.9552612304688
2013-02-28,820.0,820.0,820.0,820.0,0.0,819.9552612304688
2013-03-01,820.0,820.0,820.0,820.0,0.0,819.9552612304688
2013-03-04,820.0,820.0,820.0,820.0,0.0,819.9552612304688
2013-03-05,787.5,787.5,787.5,787.5,0.0,787.45703125
2013-03-06,792.5,792.5,792.5,792.5,0.0,792.456787109375
2013-03-07,792.5,792.5,792.5,792.5,0.0,792.456787109375
2013-03-08,790.0,787.5,787.5,790.0,0.0,789.9569091796875
2013-03-11,790.0,790.0,790.0,790.0,0.0,789.9569091796875
2013-03-12,790.0,790.0,790.0,790.0,0.0,789.9569091796875
2013-03-13,750.0,750.0,750.0,750.0,0.0,749.9591064453125
2013-03-14,817.5,750.0,765.0,817.5,0.0,817.4554443359375
2013-03-15,817.5,817.5,817.5,817.5,0.0,817.4554443359375
2013-03-18,815.0,815.0,815.0,815.0,0.0,814.95556640625
2013-03-19,815.0,815.0,815.0,815.0,0.0,814.95556640625
2013-03-20,810.0,810.0,810.0,810.0,0.0,809.955810546875
2013-03-21,810.0,810.0,810.0,810.0,0.0,809.955810546875
2013-03-22,825.0,752.5,810.0,752.5,0.0,752.458984375
2013-03-25,825.0,825.0,825.0,825.0,0.0,824.9550170898438
2013-03-26,875.0,837.5,840.0,872.5,0.0,872.452392578125
2013-03-27,875.0,822.5,822.5,875.0,0.0,874.9522705078125
2013-03-28,875.0,850.0,875.0,850.0,0.0,849.95361328125
2013-04-01,850.0,850.0,850.0,850.0,0.0,849.95361328125
2013-04-02,850.0,850.0,850.0,850.0,0.0,849.95361328125
2013-04-03,805.0,747.5,805.0,762.5,100.0,762.4584350585938
2013-04-04,775.0,755.0,775.0,755.0,0.0,754.9588012695312
2013-04-05,850.0,775.0,775.0,850.0,0.0,849.95361328125
2013-04-08,887.5,852.5,885.0,852.5,0.0,852.4534912109375
2013-04-09,875.0,842.5,875.0,842.5,0.0,842.4540405273438
2013-04-10,875.0,850.0,850.0,875.0,0.0,874.9522705078125
2013-04-11,900.0,875.0,882.5,900.0,0.0,899.950927734375
2013-04-12,925.0,837.5,925.0,922.5,0.0,922.44970703125
2013-04-15,855.0,850.0,855.0,850.0,0.0,849.95361328125
2013-04-16,860.0,825.0,860.0,825.0,0.0,824.9550170898438
2013-04-17,825.0,825.0,825.0,825.0,0.0,824.9550170898438
2013-04-18,825.0,825.0,825.0,825.0,0.0,824.9550170898438
2013-04-19,825.0,825.0,825.0,825.0,0.0,824.9550170898438
2013-04-22,880.0,875.0,880.0,875.0,0.0,874.9522705078125
2013-04-23,875.0,872.5,875.0,875.0,0.0,874.9522705078125
2013-04-24,852.5,852.5,852.5,852.5,0.0,852.4534912109375
2013-04-25,895.0,835.0,842.5,895.0,0.0,894.951171875
2013-04-26,895.0,895.0,895.0,895.0,0.0,894.951171875
2013-04-29,872.5,800.0,812.5,850.0,0.0,849.95361328125
2013-04-30,850.0,850.0,850.0,850.0,0.0,849.95361328125
2013-05-01,822.5,800.0,820.0,822.5,0.0,822.4551391601562
2013-05-02,900.0,820.0,820.0,825.0,0.0,824.9550170898438
2013-05-03,872.5,812.5,857.5,835.0,0.0,834.9544677734375
2013-05-06,992.5,847.5,850.0,950.0,0.0,949.9481811523438
2013-05-07,1060.0,875.0,905.0,1060.0,0.0,1059.942138671875
2013-05-08,1310.0,1022.5,1052.5,1185.0,0.0,1184.9354248046875
2013-05-09,1257.5,1000.0,1257.5,1000.0,0.0,999.9454345703125
2013-05-10,1010.0,912.5,1007.5,1010.0,0.0,1009.9449462890625
2013-05-13,995.0,962.5,962.5,995.0,0.0,994.9457397460938
2013-05-14,1107.5,930.0,1107.5,930.0,0.0,929.9492797851562
2013-05-15,927.5,900.0,927.5,900.0,0.0,899.950927734375
2013-05-16,900.0,900.0,900.0,900.0,0.0,899.950927734375
2013-05-17,900.0,900.0,900.0,900.0,0.0,899.950927734375
2013-05-20,912.5,900.0,902.5,912.5,0.0,912.4502563476562
2013-05-21,1000.0,912.5,912.5,1000.0,0.0,999.9454345703125
2013-05-22,1000.0,1000.0,1000.0,1000.0,0.0,999.9454345703125
2013-05-23,1075.0,932.5,932.5,1037.5,0.0,1037.443359375
2013-05-24,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-05-28,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-05-29,1092.5,940.0,1092.5,965.0,0.0,964.9473876953125
2013-05-30,1002.5,967.5,970.0,1002.5,0.0,1002.4453125
2013-05-31,1002.5,1002.5,1002.5,1002.5,0.0,1002.4453125
2013-06-03,1002.5,1002.5,1002.5,1002.5,0.0,1002.4453125
2013-06-04,1002.5,1002.5,1002.5,1002.5,0.0,1002.4453125
2013-06-05,1042.5,1037.5,1042.5,1037.5,0.0,1037.443359375
2013-06-06,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-06-07,1037.5,950.0,1037.5,962.5,0.0,962.447509765625
2013-06-10,997.5,997.5,997.5,997.5,0.0,997.4456176757812
2013-06-11,987.5,987.5,987.5,987.5,0.0,987.4461669921875
2013-06-12,1035.0,902.5,932.5,980.0,0.0,979.946533203125
2013-06-13,980.0,980.0,980.0,980.0,0.0,979.946533203125
2013-06-14,980.0,980.0,980.0,980.0,0.0,979.946533203125
2013-06-17,980.0,980.0,980.0,980.0,0.0,979.946533203125
2013-06-18,1037.5,1020.0,1020.0,1035.0,0.0,1034.943603515625
2013-06-19,1035.0,1035.0,1035.0,1035.0,0.0,1034.943603515625
2013-06-20,1035.0,1035.0,1035.0,1035.0,0.0,1034.943603515625
2013-06-21,1117.5,1077.5,1077.5,1117.5,0.0,1117.4390869140625
2013-06-24,1110.0,1085.0,1085.0,1110.0,0.0,1109.939453125
2013-06-25,1110.0,1110.0,1110.0,1110.0,0.0,1109.939453125
2013-06-26,1110.0,1110.0,1110.0,1110.0,0.0,1109.939453125
2013-06-27,1110.0,1110.0,1110.0,1110.0,0.0,1109.939453125
2013-06-28,1110.0,1110.0,1110.0,1110.0,0.0,1109.939453125
2013-07-01,1057.5,1005.0,1005.0,1057.5,0.0,1057.4423828125
2013-07-02,1120.0,1120.0,1120.0,1120.0,0.0,1119.93896484375
2013-07-03,1120.0,1120.0,1120.0,1120.0,0.0,1119.93896484375
2013-07-05,1120.0,1120.0,1120.0,1120.0,0.0,1119.93896484375
2013-07-08,1125.0,1120.0,1125.0,1125.0,0.0,1124.9385986328125
2013-07-09,1245.0,1182.5,1207.5,1187.5,0.0,1187.4351806640625
2013-07-10,1187.5,1187.5,1187.5,1187.5,0.0,1187.4351806640625
2013-07-11,1187.5,1187.5,1187.5,1187.5,0.0,1187.4351806640625
2013-07-12,1180.0,1170.0,1175.0,1175.0,0.0,1174.9359130859375
2013-07-15,1287.5,1090.0,1287.5,1090.0,0.0,1089.9405517578125
2013-07-16,1102.5,1045.0,1102.5,1045.0,0.0,1044.9429931640625
2013-07-17,1037.5,1035.0,1035.0,1037.5,0.0,1037.443359375
2013-07-18,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-07-19,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-07-22,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-07-23,1037.5,1037.5,1037.5,1037.5,0.0,1037.443359375
2013-07-24,1052.5,1052.5,1052.5,1052.5,0.0,1052.442626953125
2013-07-25,1052.5,1052.5,1052.5,1052.5,0.0,1052.442626953125
2013-07-26,1052.5,1052.5,1052.5,1052.5,0.0,1052.442626953125
2013-07-29,1115.0,1000.0,1000.0,1115.0,0.0,1114.939208984375
2013-07-30,1122.5,1087.5,1112.5,1087.5,0.0,1087.440673828125
2013-07-31,1087.5,1087.5,1087.5,1087.5,0.0,1087.440673828125
2013-08-01,1132.5,1062.5,1062.5,1125.0,0.0,1124.9385986328125
2013-08-02,1125.0,1125.0,1125.0,1125.0,0.0,1124.9385986328125
2013-08-05,1242.5,955.0,955.0,1130.0,0.0,1129.9383544921875
2013-08-06,2125.0,1142.5,1142.5,2100.0,1300.0,2099.885498046875
2013-08-07,2375.0,1502.5,2320.0,1747.5,800.0,1747.4046630859375
2013-08-08,2060.0,1400.0,1590.0,1700.0,700.0,1699.9072265625
2013-08-09,1850.0,1625.0,1662.5,1725.0,200.0,1724.9058837890625
2013-08-12,1797.5,1550.0,1660.0,1617.5,100.0,1617.4117431640625
2013-08-13,1650.0,1552.5,1572.5,1555.0,0.0,1554.9151611328125
2013-08-14,1575.0,1487.5,1555.0,1542.5,0.0,1542.4158935546875
2013-08-15,1375.0,1262.5,1277.5,1325.0,0.0,1324.927734375
2013-08-16,1517.5,1327.5,1327.5,1512.5,0.0,1512.41748046875
2013-08-19,1445.0,1265.0,1445.0,1300.0,100.0,1299.9290771484375
2013-08-20,1320.0,1262.5,1280.0,1280.0,0.0,1279.93017578125
2013-08-21,1337.5,1250.0,1277.5,1267.5,0.0,1267.430908203125
2013-08-22,1265.0,1207.5,1265.0,1207.5,0.0,1207.4342041015625
2013-08-23,1290.0,1205.0,1217.5,1212.5,0.0,1212.433837890625
2013-08-26,1275.0,1257.5,1275.0,1260.0,0.0,1259.9312744140625
2013-08-27,1397.5,1277.5,1387.5,1302.5,0.0,1302.428955078125
2013-08-28,1487.5,1252.5,1255.0,1430.0,100.0,1429.9219970703125
2013-08-29,1595.0,1365.0,1500.0,1442.5,0.0,1442.42138671875
2013-08-30,1550.0,1375.0,1415.0,1475.0,0.0,1474.9195556640625
2013-09-03,1427.5,1312.5,1375.0,1325.0,0.0,1324.927734375
2013-09-04,1375.0,1297.5,1297.5,1375.0,0.0,1374.925048828125
2013-09-05,1595.0,1375.0,1375.0,1580.0,100.0,1579.913818359375
2013-09-06,1837.5,1572.5,1572.5,1787.5,200.0,1787.4024658203125
2013-09-09,2120.0,1792.5,1800.0,2075.0,500.0,2074.88671875
2013-09-10,2357.5,1960.0,2075.0,2075.0,400.0,2074.88671875
2013-09-11,2077.5,1952.5,2077.5,1980.0,0.0,1979.8919677734375
2013-09-12,2030.0,1877.5,2020.0,1890.0,100.0,1889.89697265625
2013-09-13,1990.0,1917.5,1925.0,1925.0,100.0,1924.89501953125
2013-09-16,1955.0,1895.0,1955.0,1952.5,0.0,1952.3935546875
2013-09-17,1945.0,1775.0,1940.0,1855.0,0.0,1854.8988037109375
2013-09-18,1897.5,1720.0,1837.5,1755.0,0.0,1754.904296875
2013-09-19,1817.5,1640.0,1725.0,1657.5,0.0,1657.4095458984375
2013-09-20,1800.0,1660.0,1677.5,1675.0,0.0,1674.90869140625
2013-09-23,1750.0,1630.0,1657.5,1632.5,0.0,1632.4110107421875
2013-09-24,1785.0,1562.5,1692.5,1700.0,0.0,1699.9072265625
2013-09-25,1750.0,1687.5,1687.5,1730.0,0.0,1729.9056396484375
2013-09-26,1772.5,1672.5,1750.0,1700.0,0.0,1699.9072265625
2013-09-27,1750.0,1592.5,1725.0,1632.5,0.0,1632.4110107421875
2013-09-30,1675.0,1577.5,1625.0,1625.0,0.0,1624.911376953125
2013-10-01,1770.0,1622.5,1637.5,1635.0,0.0,1634.910888671875
2013-10-02,1745.0,1640.0,1675.0,1732.5,0.0,1732.405517578125
2013-10-03,1770.0,1600.0,1770.0,1675.0,0.0,1674.90869140625
2013-10-04,1737.5,1627.5,1657.5,1737.5,0.0,1737.4052734375
2013-10-07,1775.0,1627.5,1775.0,1702.5,0.0,1702.4071044921875
2013-10-08,1792.5,1667.5,1792.5,1717.5,0.0,1717.4063720703125
2013-10-09,1772.5,1675.0,1750.0,1750.0,0.0,1749.904541015625
2013-10-10,1882.5,1765.0,1787.5,1765.0,0.0,1764.9036865234375
2013-10-11,1930.0,1777.5,1930.0,1782.5,0.0,1782.40283203125
2013-10-14,1900.0,1802.5,1802.5,1837.5,0.0,1837.3997802734375
2013-10-15,1787.5,1787.5,1787.5,1787.5,0.0,1787.4024658203125
2013-10-16,1787.5,1640.0,1782.5,1740.0,0.0,1739.9051513671875
2013-10-17,1757.5,1682.5,1757.5,1682.5,0.0,1682.408203125
2013-10-18,1747.5,1652.5,1682.5,1707.5,0.0,1707.4068603515625
2013-10-21,1742.5,1665.0,1727.5,1722.5,0.0,1722.406005859375
2013-10-22,1722.5,1722.5,1722.5,1722.5,0.0,1722.406005859375
2013-10-23,1745.0,1637.5,1745.0,1670.0,0.0,1669.908935546875
2013-10-24,1712.5,1657.5,1712.5,1702.5,0.0,1702.4071044921875
2013-10-25,1662.5,1625.0,1650.0,1632.5,0.0,1632.4110107421875
2013-10-28,1600.0,1467.5,1587.5,1477.5,0.0,1477.41943359375
2013-10-29,1450.0,1412.5,1435.0,1450.0,0.0,1449.9208984375
2013-10-30,1447.5,1362.5,1445.0,1445.0,0.0,1444.921142578125
2013-10-31,1445.0,1342.5,1445.0,1360.0,0.0,1359.92578125
2013-11-01,1350.0,1250.0,1350.0,1275.0,0.0,1274.930419921875
2013-11-04,1297.5,1297.5,1297.5,1297.5,0.0,1297.42919921875
2013-11-05,1297.5,1295.0,1297.5,1295.0,0.0,1294.9293212890625
2013-11-06,1477.5,1295.0,1297.5,1402.5,0.0,1402.4234619140625
2013-11-07,1475.0,1340.0,1420.0,1377.5,0.0,1377.4249267578125
2013-11-08,1497.5,1357.5,1357.5,1365.0,0.0,1364.925537109375
2013-11-11,1400.0,1375.0,1375.0,1385.0,0.0,1384.9244384765625
2013-11-12,1437.5,1290.0,1437.5,1290.0,0.0,1289.9296875
2013-11-13,1425.0,1310.0,1310.0,1417.5,0.0,1417.4227294921875
2013-11-14,1397.5,1330.0,1330.0,1397.5,0.0,1397.423828125
2013-11-15,1585.0,1377.5,1430.0,1567.5,0.0,1567.41455078125
2013-11-18,1965.0,1552.5,1552.5,1760.0,200.0,1759.904052734375
2013-11-19,1875.0,1632.5,1722.5,1692.5,0.0,1692.40771484375
2013-11-20,1787.5,1577.5,1787.5,1620.0,0.0,1619.91162109375
2013-11-21,1677.5,1502.5,1605.0,1517.5,0.0,1517.417236328125
2013-11-22,1600.0,1525.0,1550.0,1542.5,0.0,1542.4158935546875
2013-11-25,1562.5,1437.5,1542.5,1437.5,0.0,1437.421630859375
2013-11-26,1562.5,1462.5,1465.0,1542.5,0.0,1542.4158935546875
2013-11-27,1700.0,1537.5,1562.5,1542.5,0.0,1542.4158935546875
2013-11-29,1750.0,1525.0,1530.0,1652.5,0.0,1652.409912109375
2013-12-02,1690.0,1552.5,1675.0,1552.5,0.0,1552.415283203125
2013-12-03,1552.5,1462.5,1552.5,1475.0,0.0,1474.9195556640625
2013-12-04,1575.0,1475.0,1475.0,1512.5,0.0,1512.41748046875
2013-12-05,1625.0,1505.0,1525.0,1567.5,0.0,1567.41455078125
2013-12-06,1700.0,1537.5,1622.5,1680.0,0.0,1679.9083251953125
2013-12-09,1622.5,1620.0,1622.5,1620.0,0.0,1619.91162109375
2013-12-10,1632.5,1617.5,1617.5,1617.5,0.0,1617.4117431640625
2013-12-11,1620.0,1617.5,1617.5,1620.0,0.0,1619.91162109375
2013-12-12,1617.5,1500.0,1617.5,1550.0,0.0,1549.9154052734375
2013-12-13,1542.5,1512.5,1542.5,1527.5,0.0,1527.416748046875
2013-12-16,1527.5,1417.5,1510.0,1527.5,0.0,1527.416748046875
2013-12-17,1622.5,1542.5,1542.5,1622.5,0.0,1622.4114990234375
2013-12-18,1582.5,1462.5,1575.0,1582.5,0.0,1582.4136962890625
2013-12-19,1550.0,1452.5,1500.0,1480.0,0.0,1479.9193115234375
2013-12-20,1617.5,1487.5,1525.0,1617.5,0.0,1617.4117431640625
2013-12-23,1612.5,1545.0,1595.0,1545.0,0.0,1544.915771484375
2013-12-24,1565.0,1505.0,1565.0,1507.5,0.0,1507.417724609375
2013-12-26,1505.0,1500.0,1505.0,1502.5,0.0,1502.4180908203125
2013-12-27,1502.5,1502.5,1502.5,1502.5,0.0,1502.4180908203125
2013-12-30,1525.0,1462.5,1525.0,1462.5,0.0,1462.4202880859375
2013-12-31,1440.0,1360.0,1360.0,1437.5,0.0,1437.421630859375
2014-01-02,1425.0,1417.5,1425.0,1417.5,0.0,1417.4227294921875
2014-01-03,1402.5,1397.5,1402.5,1397.5,0.0,1397.423828125
2014-01-06,1400.0,1387.5,1400.0,1387.5,0.0,1387.42431640625
2014-01-07,1470.0,1387.5,1387.5,1450.0,0.0,1449.9208984375
2014-01-08,1505.0,1450.0,1450.0,1472.5,0.0,1472.419677734375
2014-01-09,1485.0,1412.5,1412.5,1485.0,0.0,1484.9190673828125
2014-01-10,1510.0,1450.0,1452.5,1510.0,0.0,1509.9176025390625
2014-01-13,1560.0,1442.5,1512.5,1462.5,0.0,1462.4202880859375
2014-01-14,1575.0,1400.0,1452.5,1550.0,100.0,1549.9154052734375
2014-01-15,1557.5,1500.0,1500.0,1550.0,0.0,1549.9154052734375
2014-01-16,1550.0,1487.5,1550.0,1545.0,0.0,1544.915771484375
2014-01-17,1817.5,1472.5,1472.5,1680.0,200.0,1679.9083251953125
2014-01-21,1700.0,1630.0,1700.0,1637.5,0.0,1637.41064453125
2014-01-22,1825.0,1635.0,1700.0,1715.0,100.0,1714.906494140625
2014-01-23,1700.0,1620.0,1690.0,1662.5,0.0,1662.4093017578125
2014-01-24,1647.5,1550.0,1647.5,1550.0,0.0,1549.9154052734375
2014-01-27,1730.0,1512.5,1730.0,1540.0,0.0,1539.916015625
2014-01-28,1540.0,1540.0,1540.0,1540.0,0.0,1539.916015625
2014-01-29,1530.0,1500.0,1530.0,1500.0,0.0,1499.918212890625
2014-01-30,1520.0,1520.0,1520.0,1520.0,0.0,1519.9171142578125
2014-01-31,1495.0,1387.5,1472.5,1420.0,0.0,1419.922607421875
2014-02-03,1495.0,1410.0,1455.0,1460.0,0.0,1459.92041015625
2014-02-04,1622.5,1475.0,1552.5,1567.5,0.0,1567.41455078125
2014-02-05,1580.0,1477.5,1570.0,1490.0,0.0,1489.918701171875
2014-02-06,1525.0,1462.5,1502.5,1462.5,0.0,1462.4202880859375
2014-02-07,1487.5,1385.0,1487.5,1442.5,0.0,1442.42138671875
2014-02-10,1635.0,1400.0,1635.0,1425.0,0.0,1424.9222412109375
2014-02-11,1502.5,1395.0,1395.0,1462.5,0.0,1462.4202880859375
2014-02-12,1490.0,1377.5,1412.5,1467.5,0.0,1467.419921875
2014-02-13,1452.5,1400.0,1410.0,1440.0,0.0,1440.0
2014-02-14,1412.5,1375.0,1400.0,1410.0,0.0,1410.0
2014-02-18,1430.0,1407.5,1407.5,1430.0,0.0,1430.0
2014-02-19,1422.5,1392.5,1420.0,1392.5,0.0,1392.5
2014-02-20,1410.0,1375.0,1395.0,1375.0,0.0,1375.0
2014-02-21,1380.0,1322.5,1380.0,1322.5,0.0,1322.5
2014-02-24,1322.5,1322.5,1322.5,1322.5,0.0,1322.5
2014-02-25,1350.0,1325.0,1337.5,1337.5,0.0,1337.5
2014-02-26,1337.5,1337.5,1337.5,1337.5,0.0,1337.5
2014-02-27,1472.5,1375.0,1375.0,1375.0,0.0,1375.0
2014-02-28,1430.0,1380.0,1430.0,1385.0,0.0,1385.0
2014-03-03,1425.0,1377.5,1377.5,1425.0,0.0,1425.0
2014-03-04,1425.0,1425.0,1425.0,1425.0,0.0,1425.0
2014-03-05,1450.0,1377.5,1377.5,1445.0,0.0,1445.0
2014-03-06,1422.5,1350.0,1350.0,1422.5,0.0,1422.5
2014-03-07,1497.5,1350.0,1497.5,1395.0,0.0,1395.0
2014-03-10,1395.0,1395.0,1395.0,1395.0,0.0,1395.0
2014-03-11,1412.5,1397.5,1412.5,1402.5,0.0,1402.5
2014-03-12,1412.5,1345.0,1345.0,1412.5,0.0,1412.5
2014-03-13,1357.5,1342.5,1352.5,1357.5,0.0,1357.5
2014-03-14,1357.5,1357.5,1357.5,1357.5,0.0,1357.5
2014-03-17,1357.5,1357.5,1357.5,1357.5,0.0,1357.5
2014-03-18,1387.5,1285.0,1285.0,1337.5,0.0,1337.5
2014-03-19,1347.5,1282.5,1347.5,1287.5,0.0,1287.5
2014-03-20,1330.0,1262.5,1270.0,1287.5,0.0,1287.5
2014-03-21,1287.5,1287.5,1287.5,1287.5,0.0,1287.5
2014-03-24,1287.5,1287.5,1287.5,1287.5,0.0,1287.5
2014-03-25,1287.5,1287.5,1287.5,1287.5,0.0,1287.5
2014-03-26,1345.0,1287.5,1330.0,1317.5,0.0,1317.5
2014-03-27,1280.0,1262.5,1262.5,1280.0,0.0,1280.0
2014-03-28,1267.5,1247.5,1247.5,1252.5,0.0,1252.5
2014-03-31,1287.5,1250.0,1265.0,1287.5,0.0,1287.5
2014-04-01,1277.5,1247.5,1247.5,1277.5,0.0,1277.5
2014-04-02,1275.0,1275.0,1275.0,1275.0,0.0,1275.0
2014-04-03,1260.0,1260.0,1260.0,1260.0,0.0,1260.0
2014-04-04,1260.0,1260.0,1260.0,1260.0,0.0,1260.0
2014-04-07,1260.0,1260.0,1260.0,1260.0,0.0,1260.0
2014-04-08,1320.0,1320.0,1320.0,1320.0,0.0,1320.0
2014-04-09,1312.5,1312.5,1312.5,1312.5,0.0,1312.5
2014-04-10,1282.5,1205.0,1205.0,1282.5,0.0,1282.5
2014-04-11,1282.5,1282.5,1282.5,1282.5,0.0,1282.5
2014-04-14,1265.0,1117.5,1265.0,1177.5,0.0,1177.5
2014-04-15,1210.0,1182.5,1182.5,1210.0,0.0,1210.0
2014-04-16,1202.5,1092.5,1202.5,1122.5,0.0,1122.5
2014-04-17,1170.0,1080.0,1085.0,1082.5,0.0,1082.5
2014-04-21,1082.5,1082.5,1082.5,1082.5,0.0,1082.5
2014-04-22,1122.5,1072.5,1075.0,1072.5,0.0,1072.5
2014-04-23,1125.0,1075.0,1125.0,1110.0,0.0,1110.0
2014-04-24,1110.0,1110.0,1110.0,1110.0,0.0,1110.0
2014-04-25,1122.5,1075.0,1100.0,1075.0,0.0,1075.0
2014-04-28,1037.5,977.5,1037.5,977.5,0.0,977.5
2014-04-29,987.5,910.0,987.5,927.5,0.0,927.5
2014-04-30,1090.0,872.5,900.0,1090.0,0.0,1090.0
2014-05-01,1090.0,1090.0,1090.0,1090.0,0.0,1090.0
2014-05-02,1125.0,1115.0,1115.0,1122.5,0.0,1122.5
2014-05-05,1122.5,1122.5,1122.5,1122.5,0.0,1122.5
2014-05-06,1090.0,992.5,1090.0,1040.0,0.0,1040.0
2014-05-07,1012.5,1012.5,1012.5,1012.5,0.0,1012.5
2014-05-08,1012.5,1012.5,1012.5,1012.5,0.0,1012.5
2014-05-09,987.5,987.5,987.5,987.5,0.0,987.5
2014-05-12,1052.5,1025.0,1035.0,1032.5,0.0,1032.5
2014-05-13,1032.5,1032.5,1032.5,1032.5,0.0,1032.5
2014-05-14,1007.5,1002.5,1002.5,1007.5,0.0,1007.5
2014-05-15,1007.5,1007.5,1007.5,1007.5,0.0,1007.5
2014-05-16,992.5,937.5,992.5,945.0,0.0,945.0
2014-05-19,945.0,945.0,945.0,945.0,0.0,945.0
2014-05-20,965.0,902.5,965.0,902.5,0.0,902.5
2014-05-21,1200.0,920.0,920.0,1030.0,100.0,1030.0
2014-05-22,1337.5,1045.0,1050.0,1127.5,400.0,1127.5
2014-05-23,1247.5,1092.5,1247.5,1130.0,0.0,1130.0
2014-05-27,1155.0,1100.0,1155.0,1125.0,0.0,1125.0
2014-05-28,1095.0,1010.0,1095.0,1027.5,0.0,1027.5
2014-05-29,1057.5,1015.0,1030.0,1037.5,0.0,1037.5
2014-05-30,1015.0,1015.0,1015.0,1015.0,0.0,1015.0
2014-06-02,1015.0,1010.0,1015.0,1010.0,0.0,1010.0
2014-06-03,995.0,915.0,957.5,930.0,0.0,930.0
2014-06-04,930.0,930.0,930.0,930.0,0.0,930.0
2014-06-05,930.0,930.0,930.0,930.0,0.0,930.0
2014-06-06,1032.5,887.5,930.0,910.0,0.0,910.0
2014-06-09,1035.0,932.5,932.5,950.0,0.0,950.0
